timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1731602940000,88779.96000000,88860.00000000,88749.76000000,88765.43000000,29.78336000,1731602999999,2645137.10480640,6512,20.39763000,1811578.87473120,0
1731603000000,88765.44000000,88800.00000000,88718.58000000,88790.92000000,32.42291000,1731603059999,2878456.89154270,7047,16.95238000,1505085.86810170,0
1731603060000,88790.93000000,88934.51000000,88783.53000000,88934.51000000,32.20658000,1731603119999,2861746.28772300,7375,18.88767000,1677939.99501850,0
1731603120000,88934.51000000,88947.36000000,88775.72000000,88807.99000000,47.00288000,1731603179999,4175483.21980160,7520,24.64404000,2189032.76442790,0
1731603180000,88807.99000000,88950.70000000,88800.55000000,88944.01000000,27.65386000,1731603239999,2458729.08179900,5625,22.51244000,2001716.63311580,0
1731603240000,88944.00000000,89020.00000000,88888.00000000,88992.00000000,52.12114000,1731603299999,4636581.22265750,8510,35.10971000,3123408.22822610,0
1731603300000,88992.00000000,89204.00000000,88991.02000000,89178.35000000,78.27371000,1731603359999,6976541.40622570,11267,52.06209000,4639796.89294690,0
1731603360000,89178.34000000,89239.79000000,89112.34000000,89234.87000000,49.17815000,1731603419999,4385958.26487690,7209,24.86008000,2217566.09277330,0
1731603420000,89234.87000000,89234.88000000,89082.00000000,89111.99000000,67.76544000,1731603479999,6039771.91821200,7762,21.65332000,1929566.59203140,0
1731603480000,89111.99000000,89156.53000000,89057.39000000,89057.39000000,24.30657000,1731603539999,2166066.69569160,4933,7.14212000,636542.03562840,0
1731603540000,89057.39000000,89204.00000000,89057.39000000,89198.31000000,36.90907000,1731603599999,3290949.82515840,7594,19.06878000,1700050.88118570,0
1731603600000,89198.32000000,89215.42000000,88996.00000000,89036.76000000,44.87932000,1731603659999,3998267.66872510,7148,14.73558000,1313088.50274030,0
1731603660000,89036.76000000,89045.52000000,88882.92000000,88912.02000000,38.48154000,1731603719999,3422117.63711420,8681,12.09315000,1075430.02935070,0
1731603720000,88912.02000000,89004.59000000,88877.88000000,88893.98000000,27.80821000,1731603779999,2473134.74237560,6524,10.93165000,972203.85162580,0
1731603780000,88893.98000000,89030.30000000,88893.98000000,89020.00000000,25.33192000,1731603839999,2254035.45168150,5745,15.76749000,1403012.32059680,0
1731603840000,89020.00000000,89030.31000000,88928.00000000,89019.99000000,20.61494000,1731603899999,1834420.04193340,4955,6.07281000,540296.41041050,0
1731603900000,89019.99000000,89020.00000000,88934.59000000,88934.59000000,20.93335000,1731603959999,1862874.39841250,4722,2.61425000,232616.44893760,0
1731603960000,88934.59000000,89063.92000000,88934.58000000,89048.42000000,16.63210000,1731604019999,1480300.61351040,6025,10.82322000,963208.42812850,0
1731604020000,89048.41000000,89226.71000000,89040.01000000,89187.99000000,24.32347000,1731604079999,2168789.09313870,6842,13.81525000,1231664.60557640,0
1731604080000,89188.00000000,89227.70000000,89148.00000000,89209.44000000,43.13630000,1731604139999,3847442.22619610,5500,29.47178000,2628691.47195000,0
1731604140000,89209.43000000,89209.43000000,89064.00000000,89076.00000000,41.66163000,1731604199999,3714470.86704910,6504,20.23340000,1804037.87301110,0
